user_id,history_movie_id,history_rating,movie_id,rating,timestamp
1384282,"['3254', '3427', '3579', '3680', '3825', '4056', '4123', '4216', '4219', '4302']","[0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",4306,1,2005-08-25
1384282,"['3427', '3579', '3680', '3825', '4056', '4123', '4216', '4219', '4302', '4306']","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",4330,1,2005-08-25
1726733,"['1180', '1425', '2152', '2342', '2452', '2660', '3079', '3106', '3605', '3612']","[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",3938,1,2005-06-16
1726733,"['1425', '2152', '2342', '2452', '2660', '3079', '3106', '3605', '3612', '3938']","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",2848,1,2005-06-17
1726733,"['2152', '2342', '2452', '2660', '3079', '3106', '3605', '3612', '3938', '2848']","[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",2212,1,2005-07-02
1726733,"['2342', '2452', '2660', '3079', '3106', '3605', '3612', '3938', '2848', '2212']","[0, 1, 0, 0, 0, 1, 0, 1, 1, 1]",1495,1,2005-08-03
1726733,"['2452', '2660', '3079', '3106', '3605', '3612', '3938', '2848', '2212', '1495']","[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",3151,1,2005-08-03
1726733,"['2660', '3079', '3106', '3605', '3612', '3938', '2848', '2212', '1495', '3151']","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",3371,1,2005-08-03
1726733,"['3079', '3106', '3605', '3612', '3938', '2848', '2212', '1495', '3151', '3371']","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",2803,1,2005-08-12
51052,"['1307', '1798', '1810', '1905', '2128', '2200', '2782', '3638', '1180', '2862']","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",3290,1,2005-11-06
2432775,"['1180', '1692', '2955', '1377', '4356', '1435', '3058', '3254', '4306', '1202']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3962,1,2005-05-20
635302,"['1220', '1307', '3624', '1180', '1428', '2200', '2612', '4123', '2391', '3333']","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",3282,0,2005-11-03
277033,"['1180', '1307', '1314', '1428', '1659', '1682', '1798', '2200', '2478', '2612']","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",2782,1,2005-08-01
277033,"['1307', '1314', '1428', '1659', '1682', '1798', '2200', '2478', '2612', '2782']","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1]",3106,0,2005-08-01
277033,"['1314', '1428', '1659', '1682', '1798', '2200', '2478', '2612', '2782', '3106']","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",3427,1,2005-08-01
277033,"['1428', '1659', '1682', '1798', '2200', '2478', '2612', '2782', '3106', '3427']","[0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",3610,1,2005-08-01
277033,"['1659', '1682', '1798', '2200', '2478', '2612', '2782', '3106', '3427', '3610']","[0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",4043,1,2005-08-01
277033,"['1682', '1798', '2200', '2478', '2612', '2782', '3106', '3427', '3610', '4043']","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]",4393,0,2005-08-01
277033,"['1798', '2200', '2478', '2612', '2782', '3106', '3427', '3610', '4043', '4393']","[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",4306,1,2005-10-25
277033,"['2200', '2478', '2612', '2782', '3106', '3427', '3610', '4043', '4393', '4306']","[0, 1, 0, 1, 0, 1, 1, 1, 0, 1]",2862,1,2005-12-01
277033,"['2478', '2612', '2782', '3106', '3427', '3610', '4043', '4393', '4306', '2862']","[1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",2452,1,2005-12-13
861836,"['1962', '3756', '3938', '3962', '1180', '4472', '3282', '2913', '1220', '1865']","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",3151,0,2005-09-29
1280166,"['1180', '1905', '2743', '3522', '3756', '3825', '3860', '4043', '4056', '4356']","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",2112,0,2004-03-14
547909,"['2862', '4306', '1180', '3905', '2940', '2200', '3756', '1470', '3962', '2782']","[1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",3860,0,2004-05-05
547909,"['4306', '1180', '3905', '2940', '2200', '3756', '1470', '3962', '2782', '3860']","[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",3624,1,2004-05-18
547909,"['1180', '3905', '2940', '2200', '3756', '1470', '3962', '2782', '3860', '3624']","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1435,1,2004-08-31
547909,"['3905', '2940', '2200', '3756', '1470', '3962', '2782', '3860', '3624', '1435']","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",2779,0,2004-09-10
76268,"['3161', '2612', '2136', '3905', '4260', '1180', '3320', '2254', '3756', '4269']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",3254,0,2003-08-15
76268,"['2612', '2136', '3905', '4260', '1180', '3320', '2254', '3756', '4269', '3254']","[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",3689,0,2005-11-29
1565475,"['1180', '1832', '1890', '2851', '2862', '2965', '3017', '3128', '3285', '3427']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3782,1,2004-11-26
1565475,"['1832', '1890', '2851', '2862', '2965', '3017', '3128', '3285', '3427', '3782']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3925,1,2004-11-26
1565475,"['1890', '2851', '2862', '2965', '3017', '3128', '3285', '3427', '3782', '3925']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3962,1,2004-11-26
1565475,"['2851', '2862', '2965', '3017', '3128', '3285', '3427', '3782', '3925', '3962']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4043,1,2004-11-26
1565475,"['2862', '2965', '3017', '3128', '3285', '3427', '3782', '3925', '3962', '4043']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4306,1,2004-11-26
955681,"['1180', '2389', '2782', '2862', '2872', '2938', '3078', '3079', '3239', '3860']","[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",3938,0,2005-09-05
955681,"['2389', '2782', '2862', '2872', '2938', '3078', '3079', '3239', '3860', '3938']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",3962,1,2005-09-05
955681,"['2782', '2862', '2872', '2938', '3078', '3079', '3239', '3860', '3938', '3962']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",4123,0,2005-09-05
955681,"['2862', '2872', '2938', '3078', '3079', '3239', '3860', '3938', '3962', '4123']","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",4306,1,2005-09-05
175755,"['1180', '1659', '1905', '2128', '2422', '2452', '2782', '2862', '3427', '3938']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",4033,0,2005-11-05
175755,"['1659', '1905', '2128', '2422', '2452', '2782', '2862', '3427', '3938', '4033']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",2743,1,2005-11-11
175755,"['1905', '2128', '2422', '2452', '2782', '2862', '3427', '3938', '4033', '2743']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",3624,1,2005-11-15
1086826,"['4043', '2617', '1180', '2319', '3949', '3756', '3860', '4356', '2152', '2186']","[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1509,1,2004-06-30
1086826,"['2617', '1180', '2319', '3949', '3756', '3860', '4356', '2152', '2186', '1509']","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",3605,0,2004-06-30
1086826,"['1180', '2319', '3949', '3756', '3860', '4356', '2152', '2186', '1509', '3605']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",3638,1,2004-06-30
1086826,"['2319', '3949', '3756', '3860', '4356', '2152', '2186', '1509', '3605', '3638']","[0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",3825,1,2004-11-02
1086826,"['3949', '3756', '3860', '4356', '2152', '2186', '1509', '3605', '3638', '3825']","[0, 0, 1, 1, 1, 1, 1, 0, 1, 1]",4266,1,2004-11-02
1086826,"['3756', '3860', '4356', '2152', '2186', '1509', '3605', '3638', '3825', '4266']","[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1962,1,2004-11-15
1086826,"['3860', '4356', '2152', '2186', '1509', '3605', '3638', '3825', '4266', '1962']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1307,1,2005-04-01
1086826,"['4356', '2152', '2186', '1509', '3605', '3638', '3825', '4266', '1962', '1307']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3624,0,2005-04-01
1086826,"['2152', '2186', '1509', '3605', '3638', '3825', '4266', '1962', '1307', '3624']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",3713,1,2005-04-01
1086826,"['2186', '1509', '3605', '3638', '3825', '4266', '1962', '1307', '3624', '3713']","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",1290,1,2005-04-27
1086826,"['1509', '3605', '3638', '3825', '4266', '1962', '1307', '3624', '3713', '1290']","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",3106,1,2005-05-19
1086826,"['3605', '3638', '3825', '4266', '1962', '1307', '3624', '3713', '1290', '3106']","[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",3427,0,2005-05-19
1612312,"['2372', '3015', '1180', '1615', '1637', '1682', '1744', '1754', '1798', '1799']","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",1962,0,2005-06-30
1612312,"['3015', '1180', '1615', '1637', '1682', '1744', '1754', '1798', '1799', '1962']","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",2152,1,2005-06-30
1612312,"['1180', '1615', '1637', '1682', '1744', '1754', '1798', '1799', '1962', '2152']","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",2171,1,2005-06-30
1612312,"['1615', '1637', '1682', '1744', '1754', '1798', '1799', '1962', '2152', '2171']","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",2186,1,2005-06-30
1612312,"['1637', '1682', '1744', '1754', '1798', '1799', '1962', '2152', '2171', '2186']","[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",2660,1,2005-06-30
1612312,"['1682', '1744', '1754', '1798', '1799', '1962', '2152', '2171', '2186', '2660']","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",2782,1,2005-06-30
1612312,"['1744', '1754', '1798', '1799', '1962', '2152', '2171', '2186', '2660', '2782']","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",2992,0,2005-06-30
1612312,"['1754', '1798', '1799', '1962', '2152', '2171', '2186', '2660', '2782', '2992']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",3106,0,2005-06-30
1612312,"['1798', '1799', '1962', '2152', '2171', '2186', '2660', '2782', '2992', '3106']","[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",3478,1,2005-06-30
1612312,"['1799', '1962', '2152', '2171', '2186', '2660', '2782', '2992', '3106', '3478']","[1, 0, 1, 1, 1, 1, 1, 0, 0, 1]",3605,1,2005-06-30
1612312,"['1962', '2152', '2171', '2186', '2660', '2782', '2992', '3106', '3478', '3605']","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",3610,0,2005-06-30
1612312,"['2152', '2171', '2186', '2660', '2782', '2992', '3106', '3478', '3605', '3610']","[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",3624,1,2005-06-30
1612312,"['2171', '2186', '2660', '2782', '2992', '3106', '3478', '3605', '3610', '3624']","[1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",3938,0,2005-06-30
1612312,"['2186', '2660', '2782', '2992', '3106', '3478', '3605', '3610', '3624', '3938']","[1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",3962,1,2005-06-30
1612312,"['2660', '2782', '2992', '3106', '3478', '3605', '3610', '3624', '3938', '3962']","[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",4256,1,2005-06-30
1612312,"['2782', '2992', '3106', '3478', '3605', '3610', '3624', '3938', '3962', '4256']","[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",4432,1,2005-06-30
1905622,"['1542', '1659', '1799', '1843', '1962', '2660', '3079', '3151', '3427', '3624']","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",3825,1,2005-04-24
1905622,"['1659', '1799', '1843', '1962', '2660', '3079', '3151', '3427', '3624', '3825']","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",3938,1,2005-04-24
1905622,"['1799', '1843', '1962', '2660', '3079', '3151', '3427', '3624', '3825', '3938']","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1703,1,2005-04-27
1905622,"['1843', '1962', '2660', '3079', '3151', '3427', '3624', '3825', '3938', '1703']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1180,1,2005-09-17
1905622,"['1962', '2660', '3079', '3151', '3427', '3624', '3825', '3938', '1703', '1180']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1220,0,2005-09-17
1905622,"['2660', '3079', '3151', '3427', '3624', '3825', '3938', '1703', '1180', '1220']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",1744,1,2005-09-17
1905622,"['3079', '3151', '3427', '3624', '3825', '3938', '1703', '1180', '1220', '1744']","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",1754,1,2005-09-17
1905622,"['3151', '3427', '3624', '3825', '3938', '1703', '1180', '1220', '1744', '1754']","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",2290,0,2005-09-17
1905622,"['3427', '3624', '3825', '3938', '1703', '1180', '1220', '1744', '1754', '2290']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",2452,1,2005-09-17
1905622,"['3624', '3825', '3938', '1703', '1180', '1220', '1744', '1754', '2290', '2452']","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",3962,1,2005-09-17
1905622,"['3825', '3938', '1703', '1180', '1220', '1744', '1754', '2290', '2452', '3962']","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",4432,1,2005-09-17
116022,"['4302', '1542', '1615', '2660', '4227', '2862', '3917', '2899', '1180', '1595']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",2209,1,2005-12-11
116022,"['1542', '1615', '2660', '4227', '2862', '3917', '2899', '1180', '1595', '2209']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",2290,0,2005-12-11
116022,"['1615', '2660', '4227', '2862', '3917', '2899', '1180', '1595', '2209', '2290']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",2360,0,2005-12-11
116022,"['2660', '4227', '2862', '3917', '2899', '1180', '1595', '2209', '2290', '2360']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",2371,1,2005-12-11
116022,"['4227', '2862', '3917', '2899', '1180', '1595', '2209', '2290', '2360', '2371']","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",2443,1,2005-12-11
116022,"['2862', '3917', '2899', '1180', '1595', '2209', '2290', '2360', '2371', '2443']","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",3106,1,2005-12-11
116022,"['3917', '2899', '1180', '1595', '2209', '2290', '2360', '2371', '2443', '3106']","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",3742,0,2005-12-11
116022,"['2899', '1180', '1595', '2209', '2290', '2360', '2371', '2443', '3106', '3742']","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",4284,1,2005-12-11
116022,"['1180', '1595', '2209', '2290', '2360', '2371', '2443', '3106', '3742', '4284']","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",4364,1,2005-12-11
116022,"['1595', '2209', '2290', '2360', '2371', '2443', '3106', '3742', '4284', '4364']","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",4479,1,2005-12-11
2462960,"['2690', '1905', '2452', '3364', '4043', '1180', '2580', '2698', '2391', '4149']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2862,1,2004-12-15
2462960,"['1905', '2452', '3364', '4043', '1180', '2580', '2698', '2391', '4149', '2862']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2874,1,2004-12-15
2462960,"['2452', '3364', '4043', '1180', '2580', '2698', '2391', '4149', '2862', '2874']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3938,1,2004-12-15
2462960,"['3364', '4043', '1180', '2580', '2698', '2391', '4149', '2862', '2874', '3938']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4216,1,2005-01-13
625464,"['3333', '2913', '3875', '1307', '1428', '1865', '1905', '2372', '2452', '3151']","[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]",3624,1,2005-10-01
625464,"['2913', '3875', '1307', '1428', '1865', '1905', '2372', '2452', '3151', '3624']","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",3860,0,2005-10-01
625464,"['3875', '1307', '1428', '1865', '1905', '2372', '2452', '3151', '3624', '3860']","[0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",3938,1,2005-10-01
625464,"['1307', '1428', '1865', '1905', '2372', '2452', '3151', '3624', '3860', '3938']","[0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1884,1,2005-12-01
625464,"['1428', '1865', '1905', '2372', '2452', '3151', '3624', '3860', '3938', '1884']","[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",1180,1,2005-12-19
625464,"['1865', '1905', '2372', '2452', '3151', '3624', '3860', '3938', '1884', '1180']","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]",2114,1,2005-12-19
625464,"['1905', '2372', '2452', '3151', '3624', '3860', '3938', '1884', '1180', '2114']","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",3917,1,2005-12-19
1702020,"['2578', '3900', '1470', '1495', '1542', '1905', '3433', '3638', '3962', '4033']","[0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",1180,1,2005-03-08
1702020,"['3900', '1470', '1495', '1542', '1905', '3433', '3638', '3962', '4033', '1180']","[0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",2452,1,2005-03-08
1702020,"['1470', '1495', '1542', '1905', '3433', '3638', '3962', '4033', '1180', '2452']","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",2782,1,2005-03-08
1702020,"['1495', '1542', '1905', '3433', '3638', '3962', '4033', '1180', '2452', '2782']","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",2862,1,2005-03-08
1702020,"['1542', '1905', '3433', '3638', '3962', '4033', '1180', '2452', '2782', '2862']","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",3106,1,2005-03-08
1702020,"['1905', '3433', '3638', '3962', '4033', '1180', '2452', '2782', '2862', '3106']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",4306,1,2005-03-08
1702020,"['3433', '3638', '3962', '4033', '1180', '2452', '2782', '2862', '3106', '4306']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1220,1,2005-03-18
1702020,"['3638', '3962', '4033', '1180', '2452', '2782', '2862', '3106', '4306', '1220']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2372,1,2005-03-18
1643886,"['1180', '1255', '1509', '1905', '1962', '2095', '2391', '2558', '2751', '2771']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",2874,1,2005-05-23
1643886,"['1255', '1509', '1905', '1962', '2095', '2391', '2558', '2751', '2771', '2874']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",2913,1,2005-05-23
1643886,"['1509', '1905', '1962', '2095', '2391', '2558', '2751', '2771', '2874', '2913']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",3824,1,2005-05-23
1643886,"['1905', '1962', '2095', '2391', '2558', '2751', '2771', '2874', '2913', '3824']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3860,1,2005-05-23
1643886,"['1962', '2095', '2391', '2558', '2751', '2771', '2874', '2913', '3824', '3860']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",3923,1,2005-05-23
1643886,"['2095', '2391', '2558', '2751', '2771', '2874', '2913', '3824', '3860', '3923']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",4407,1,2005-05-23
2328569,"['3610', '4123', '1180', '1962', '2152', '2290', '2342', '2862', '3282', '3433']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",3860,1,2005-09-13
2328569,"['4123', '1180', '1962', '2152', '2290', '2342', '2862', '3282', '3433', '3860']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",3938,1,2005-09-13
2328569,"['1180', '1962', '2152', '2290', '2342', '2862', '3282', '3433', '3860', '3938']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",3966,1,2005-09-13
2328569,"['1962', '2152', '2290', '2342', '2862', '3282', '3433', '3860', '3938', '3966']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1905,1,2005-11-09
2400432,"['1180', '2122', '2372', '2578', '2590', '2675', '2780', '2782', '3128', '3371']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",3624,1,2005-03-14
2400432,"['2122', '2372', '2578', '2590', '2675', '2780', '2782', '3128', '3371', '3624']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3917,1,2005-03-14
2400432,"['2372', '2578', '2590', '2675', '2780', '2782', '3128', '3371', '3624', '3917']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",4306,1,2005-03-14
765697,"['2913', '1180', '1406', '1799', '1843', '1890', '2209', '2594', '2612', '2660']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3106,1,2005-06-02
765697,"['1180', '1406', '1799', '1843', '1890', '2209', '2594', '2612', '2660', '3106']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3254,0,2005-06-02
765697,"['1406', '1799', '1843', '1890', '2209', '2594', '2612', '2660', '3106', '3254']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",3368,0,2005-06-02
765697,"['1799', '1843', '1890', '2209', '2594', '2612', '2660', '3106', '3254', '3368']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3427,0,2005-06-02
765697,"['1843', '1890', '2209', '2594', '2612', '2660', '3106', '3254', '3368', '3427']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3605,0,2005-06-02
765697,"['1890', '2209', '2594', '2612', '2660', '3106', '3254', '3368', '3427', '3605']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3825,0,2005-06-02
765697,"['2209', '2594', '2612', '2660', '3106', '3254', '3368', '3427', '3605', '3825']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3860,1,2005-06-02
765697,"['2594', '2612', '2660', '3106', '3254', '3368', '3427', '3605', '3825', '3860']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",4302,0,2005-06-02
765697,"['2612', '2660', '3106', '3254', '3368', '3427', '3605', '3825', '3860', '4302']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",4330,1,2005-06-02
1257999,"['1180', '1370', '1905', '2178', '2430', '2452', '2782', '2862', '3058', '3333']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3917,1,2005-03-04
1257999,"['1370', '1905', '2178', '2430', '2452', '2782', '2862', '3058', '3333', '3917']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",3650,1,2005-03-08
1257999,"['1905', '2178', '2430', '2452', '2782', '2862', '3058', '3333', '3917', '3650']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",3962,1,2005-03-08
1257999,"['2178', '2430', '2452', '2782', '2862', '3058', '3333', '3917', '3650', '3962']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",4306,1,2005-03-08
1048176,"['1585', '2371', '3905', '1186', '2905', '4138', '4306', '1318', '2465', '3782']","[0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",4159,0,2005-01-13
